,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low
218,2,Morning Run,4208.7,1614,1646,19.5,Run,Run,0,12650232565,2024-10-14T02:14:38Z,2024-10-14T07:44:38Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516716938465834, 73.92611858434975]","[18.515818985179067, 73.92445175908506]",2.608,4.482,,FALSE,,,FALSE,FALSE,567.2,559
219,2,Morning Run,3014.5,1097,1103,11.3,Run,Run,0,12633320355,2024-10-12T01:51:32Z,2024-10-12T07:21:32Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516764, 73.926221]","[18.518823, 73.926459]",2.748,4.1,,FALSE,,,FALSE,FALSE,567,558.6
220,2,Morning Run,2537.2,892,901,5.2,Run,Run,0,12553165277,2024-10-02T01:52:54Z,2024-10-02T07:22:54Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516865, 73.926078]","[18.51634, 73.927604]",2.844,4.52,,FALSE,,,FALSE,FALSE,562,559
221,2,Morning Run,2356.9,853,860,11.4,Run,Run,0,12544649361,2024-10-01T01:52:28Z,2024-10-01T07:22:28Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516876, 73.926129]","[18.51403, 73.924438]",2.763,4.18,,FALSE,,,FALSE,FALSE,567.2,559.6
222,2,Jarandeshwar Temple Trek,1277.8,1049,1941,9.6,Hike,Hike,,12523550595,2024-09-28T12:40:43Z,2024-09-28T18:10:43Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[17.736731562763453, 74.09883088432252]","[17.72956176660955, 74.10038053058088]",1.218,2.908,,FALSE,,,FALSE,FALSE,1073.8,784.6
223,2,Morning Run,3011.4,1159,1163,10.2,Run,Run,,12513228692,2024-09-27T02:21:49Z,2024-09-27T07:51:49Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51693699, 73.926463]","[18.51931804, 73.92648061]",2.598,3.695,79.1,TRUE,168.7,187,FALSE,TRUE,568.2,558.5
224,2,Morning Run,2590.6,945,948,5.2,Run,Run,,12505645971,2024-09-26T02:10:46Z,2024-09-26T07:40:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51686833, 73.92592999]","[18.51739484, 73.92637561]",2.741,3.741,79.6,TRUE,168.1,186,FALSE,TRUE,574.5,0
225,2,Morning Run,5425.1,2159,2181,21.3,Run,Run,0,12497345371,2024-09-25T02:00:29Z,2024-09-25T07:30:29Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516818024218082, 73.92617113888264]","[18.513385886326432, 73.92745432443917]",2.513,3.662,,FALSE,,,FALSE,FALSE,567.8,559
226,2,Morning Run,5385.1,2203,2237,22.2,Run,Run,0,12488612570,2024-09-24T02:16:03Z,2024-09-24T07:46:03Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516790447756648, 73.92624515108764]","[18.518433636054397, 73.92996788956225]",2.444,7.518,,FALSE,,,FALSE,FALSE,568.8,555.9
227,2,Morning Run,7332.5,2820,2845,27,Run,Run,0,12480538050,2024-09-23T01:26:57Z,2024-09-23T06:56:57Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516628174111247, 73.926169462502]","[18.515187073498964, 73.92423265613616]",2.6,6.2,,FALSE,,,FALSE,FALSE,567.2,555.9
228,2,Morning Run,5036.8,1936,1939,14.7,Run,Run,0,12455573148,2024-09-20T02:36:01Z,2024-09-20T08:06:01Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51662934757769, 73.92609192989767]","[18.51984447799623, 73.92875636927783]",2.602,4.33,,FALSE,,,FALSE,FALSE,567.2,555.9
229,2,Morning Run,5010.9,1918,1930,15,Run,Run,0,12447131516,2024-09-19T02:29:16Z,2024-09-19T07:59:16Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516806373372674, 73.92624699510634]","[18.519700057804585, 73.92798632383347]",2.613,3.948,,FALSE,,,FALSE,FALSE,567.2,555.9
230,2,Morning Run,3006,1067,1079,11.7,Run,Run,0,12438286612,2024-09-18T02:26:36Z,2024-09-18T07:56:36Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51677091792226, 73.92620659433305]","[18.51852659136057, 73.92636048607528]",2.817,4.039,,FALSE,,,FALSE,FALSE,567.2,558.7
231,2,Morning Run,5230,1954,1964,17.9,Run,Run,0,12429423303,2024-09-17T02:41:38Z,2024-09-17T08:11:38Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516663881018758, 73.92630214802921]","[18.516859095543623, 73.92603945918381]",2.677,3.84,,FALSE,,,FALSE,FALSE,567.2,555.9
232,2,Morning Run,2811.9,1008,1017,10.1,Run,Run,0,12421222439,2024-09-16T02:15:51Z,2024-09-16T07:45:51Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516957834362984, 73.92655176110566]","[18.51847437210381, 73.92635679803789]",2.79,4.928,,FALSE,,,FALSE,FALSE,566.9,558.8
233,2,Morning Run,5148,1897,1897,15.7,Run,Run,0,12412406841,2024-09-15T02:27:33Z,2024-09-15T07:57:33Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51697719655931, 73.92621246166527]","[18.517944384366274, 73.92632813192904]",2.714,6.228,,FALSE,,,FALSE,FALSE,566.8,555.9
234,2,Evening Run,3519.2,1269,1278,13.4,Run,Run,0,12392210025,2024-09-12T14:16:44Z,2024-09-12T19:46:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516662372276187, 73.92623919993639]","[18.517109379172325, 73.9264598954469]",2.773,5.408,,FALSE,,,FALSE,FALSE,567.2,555.9
235,2,Morning Run,3575.1,1357,1360,9.9,Run,Run,0,12380211625,2024-09-11T02:35:13Z,2024-09-11T08:05:13Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516775276511908, 73.92636031843722]","[18.51857545785606, 73.92926406115294]",2.635,3.812,,FALSE,,,FALSE,FALSE,567.1,555.8
236,2,Morning Run,4005.8,1414,1432,12.2,Run,Run,0,12371015574,2024-09-10T01:26:56Z,2024-09-10T06:56:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667368784547, 73.92621832899749]","[18.518700264394283, 73.92704788595438]",2.833,4.55,,FALSE,,,FALSE,FALSE,566.8,555.8
237,2,Morning Run,4024.6,1482,1485,12.4,Run,Run,0,12363224962,2024-09-09T02:18:46Z,2024-09-09T07:48:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516860688105226, 73.92607969231904]","[18.518727589398623, 73.92687278799713]",2.716,5.922,,FALSE,,,FALSE,FALSE,567,555.9
238,2,Morning Run,4011.3,1547,1558,12.3,Run,Run,0,12337779792,2024-09-06T02:29:43Z,2024-09-06T07:59:43Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516773097217083, 73.92631354741752]","[18.518724152818322, 73.92697169445455]",2.593,5.398,,FALSE,,,FALSE,FALSE,567,555.9
239,2,Morning Run,4111,1599,1610,11.9,Run,Run,0,12329484971,2024-09-05T02:28:24Z,2024-09-05T07:58:24Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516851719468832, 73.92639183439314]","[18.51862289942801, 73.9278497826308]",2.571,5.17,,FALSE,,,FALSE,FALSE,566.8,555.8
240,2,Morning Run,2703.3,978,978,5.4,Run,Run,0,12320566635,2024-09-04T02:13:21Z,2024-09-04T07:43:21Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51670201867819, 73.92631874419749]","[18.518716022372246, 73.9264598954469]",2.764,3.916,,FALSE,,,FALSE,FALSE,561.8,558.7
241,2,Morning Run,3597,1326,1338,10,Run,Run,0,12311370495,2024-09-03T02:04:04Z,2024-09-03T07:34:04Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667276583612, 73.92626166343689]","[18.51853438653052, 73.92862075008452]",2.713,4.178,,FALSE,,,FALSE,FALSE,566.8,555.8
242,2,Morning Run,3697,1362,1369,12.2,Run,Run,0,12303019829,2024-09-02T02:31:56Z,2024-09-02T08:01:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516844678670168, 73.92629376612604]","[18.518804451450706, 73.92781047150493]",2.714,4.36,,FALSE,,,FALSE,FALSE,567,555.9
243,2,Morning Run,2120.5,803,842,10.2,Run,Run,0,12277923170,2024-08-30T02:19:14Z,2024-08-30T07:49:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516679722815752, 73.92628446221352]","[18.5142613761127, 73.92799537628889]",2.641,4.279,,FALSE,,,FALSE,FALSE,567.1,559.3
244,2,Morning Run,2750.4,922,934,5.4,Run,Run,0,12269458182,2024-08-29T02:23:01Z,2024-08-29T07:53:01Z,(GMT+05:30) Asia/Kolkata,19800,,,,3,2,0,4,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5166703350842, 73.9262648485601]","[18.51880218833685, 73.9264369290322]",2.983,5.422,,FALSE,,,FALSE,FALSE,561.8,558.6
245,2,Night Walk,2474.1,1699,1699,4.8,Walk,Walk,,12265336406,2024-08-28T15:56:50Z,2024-08-28T21:26:50Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519885716959834, 73.92839988693595]","[18.519874569028616, 73.92807642929256]",1.456,3.378,,FALSE,,,FALSE,FALSE,562,557
246,2,Morning Run,3565.8,1323,1326,10,Run,Run,0,12260730827,2024-08-28T02:25:09Z,2024-08-28T07:55:09Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516686679795384, 73.92622226849198]","[18.518612254410982, 73.92926707863808]",2.695,4.376,,FALSE,,,FALSE,FALSE,566.8,555.9
247,2,Morning Run,3007,1096,1104,10,Run,Run,0,12251618369,2024-08-27T02:20:06Z,2024-08-27T07:50:06Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516681734472513, 73.92624414525926]","[18.518555592745543, 73.92876676283777]",2.744,3.62,,FALSE,,,FALSE,FALSE,566.8,555.8
248,2,Morning Run,3077.7,1134,1167,10.1,Run,Run,0,12243245988,2024-08-26T01:43:31Z,2024-08-26T07:13:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516737977042794, 73.92612235620618]","[18.518623150885105, 73.92901604063809]",2.714,5.754,,FALSE,,,FALSE,FALSE,567,555.9
249,2,Morning Run,2619.3,932,942,10.2,Run,Run,0,12218655703,2024-08-23T02:38:56Z,2024-08-23T08:08:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516629096120596, 73.92624699510634]","[18.51779174990952, 73.92647699452937]",2.81,4.194,,FALSE,,,FALSE,FALSE,567.1,558.9
250,2,Morning Run,3616.3,1317,1325,10.1,Run,Run,0,12210212632,2024-08-22T02:31:31Z,2024-08-22T08:01:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516685841605067, 73.92630675807595]","[18.518555173650384, 73.92888494767249]",2.746,4.034,,FALSE,,,FALSE,FALSE,567,555.8
251,2,Morning Run (3.7 kms),4265.3,1348,1354,11.7,Run,Run,0,12201374472,2024-08-21T02:28:13Z,2024-08-21T07:58:13Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51674468256533, 73.92626769840717]","[18.518451573327184, 73.92916875891387]",3.164,14.716,,FALSE,,,FALSE,FALSE,567.1,555.8
252,2,Morning Run,3017.4,1119,1129,10.1,Run,Run,0,12192218804,2024-08-20T02:16:27Z,2024-08-20T07:46:27Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516712244600058, 73.92630876973271]","[18.51857981644571, 73.92911855131388]",2.697,5.816,,FALSE,,,FALSE,FALSE,567,555.8
253,2,Morning Run,3003,1116,1167,10.1,Run,Run,0,12183903175,2024-08-19T02:08:29Z,2024-08-19T07:38:29Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51672305725515, 73.92633089795709]","[18.51854025386274, 73.92931745387614]",2.691,5.47,,FALSE,,,FALSE,FALSE,566.9,555.9
254,2,Morning Walk,4622,2937,2937,13,Walk,Walk,,12159162971,2024-08-16T02:31:04Z,2024-08-16T08:01:04Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519665, 73.928444]","[18.519674, 73.928021]",1.574,9.5,,FALSE,,,FALSE,FALSE,565.7,555.8
255,2,Morning Run,2002.9,661,661,5.5,Run,Run,0,12150378298,2024-08-15T02:35:10Z,2024-08-15T08:05:10Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519070744514465, 73.92682308331132]","[18.513461239635944, 73.92521099187434]",3.03,6.802,,FALSE,,,FALSE,FALSE,561.5,555.9
256,2,Morning Run,3016.4,1075,1082,10.1,Run,Run,0,12142058776,2024-08-14T02:30:23Z,2024-08-14T08:00:23Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516719536855817, 73.92632042057812]","[18.518515024334192, 73.92917135730386]",2.806,4.37,,FALSE,,,FALSE,FALSE,567.1,555.9
257,2,Morning Run,1500.4,493,496,2.4,Run,Run,0,12132928446,2024-08-13T02:27:42Z,2024-08-13T07:57:42Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516802182421088, 73.9263063389808]","[18.519074181094766, 73.92646433785558]",3.043,4.856,,FALSE,,,FALSE,FALSE,561.8,558.5
258,2,Morning Run,3092,1149,1177,10.2,Run,Run,0,12124702504,2024-08-12T02:27:26Z,2024-08-12T07:57:26Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51658869534731, 73.92631245777011]","[18.518510917201638, 73.92877304926515]",2.691,6.202,,FALSE,,,FALSE,FALSE,567,555.8
259,2,Morning Hike at Korigad Fort,4656.2,2886,9185,330,Hike,Hike,,12108066866,2024-08-10T04:14:09Z,2024-08-10T09:44:09Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.62883947789669, 73.38109019212425]","[18.62930567935109, 73.38070797733963]",1.613,10.91,,FALSE,,,FALSE,FALSE,927.9,731.1
260,2,Morning Run,3064.1,1112,1126,5.4,Run,Run,0,12091584752,2024-08-08T02:37:46Z,2024-08-08T08:07:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51671484299004, 73.92626241780818]","[18.518511168658733, 73.92872158437967]",2.756,4.062,,FALSE,,,FALSE,FALSE,561.8,555.9
261,2,Morning Run,2659.4,965,983,5.4,Run,Run,0,12082799150,2024-08-07T02:47:30Z,2024-08-07T08:17:30Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516860269010067, 73.92622243613005]","[18.516153674572706, 73.92493413761258]",2.756,3.692,,FALSE,,,FALSE,FALSE,561.8,558.8
262,2,Morning Walk,3702.4,2469,2469,12.4,Walk,Walk,,12073535099,2024-08-06T02:17:29Z,2024-08-06T07:47:29Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519671224057674, 73.92833065241575]","[18.519553542137146, 73.92839519307017]",1.5,3.718,,FALSE,,,FALSE,FALSE,567.2,557.1
263,2,Morning Run,1777.1,816,872,2.5,Run,Run,0,12065132971,2024-08-05T02:30:15Z,2024-08-05T08:00:15Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516716016456485, 73.92630893737078]","[18.519754288718104, 73.92783327028155]",2.178,3.88,,FALSE,,,FALSE,FALSE,561.8,557.1
264,2,Morning Run,3408.9,1335,1360,10.4,Run,Run,0,12040529248,2024-08-02T02:42:59Z,2024-08-02T08:12:59Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516745939850807, 73.92626652494073]","[18.516892455518246, 73.92636995762587]",2.553,4.488,,FALSE,,,FALSE,FALSE,567,558.8
265,2,Morning Walk,4783.4,3316,4472,16.6,Walk,Walk,,12032540018,2024-08-01T03:03:12Z,2024-08-01T08:33:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5196422226727, 73.92841178923845]","[18.51983559317887, 73.9280707295984]",1.443,2.832,,FALSE,,,FALSE,FALSE,565,553.3
266,2,Evening Run (5 km),5941.9,1886,1918,25.3,Run,Run,0,12027796665,2024-07-31T14:02:42Z,2024-07-31T19:32:42Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51682623848319, 73.92525466158986]","[18.51622366346419, 73.92736447043717]",3.151,29.71,,FALSE,,,FALSE,FALSE,566.8,556.8
267,2,Morning Walk,4714.5,2981,3108,17.3,Walk,Walk,,12015084845,2024-07-30T02:20:00Z,2024-07-30T07:50:00Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519649766385555, 73.92780099995434]","[18.519540382549167, 73.92732867971063]",1.582,4.7,,FALSE,,,FALSE,FALSE,567.5,555.9
268,2,Morning Run,4502.8,1762,1821,13.2,Run,Run,0,12006903408,2024-07-29T02:00:52Z,2024-07-29T07:30:52Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51665331982076, 73.92624892294407]","[18.516916846856475, 73.93082552589476]",2.555,5.696,,FALSE,,,FALSE,FALSE,566.9,556.2
269,2,Morning Run,4891.5,1932,2016,16.1,Run,Run,0,11982709465,2024-07-26T03:03:58Z,2024-07-26T08:33:58Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516666060313582, 73.92622604034841]","[18.516476126387715, 73.92748852260411]",2.532,4.806,,FALSE,,,FALSE,FALSE,567,558.8
270,2,Morning Run,2619.9,1014,1037,5.1,Run,Run,0,11956733876,2024-07-23T02:25:36Z,2024-07-23T07:55:36Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516654828563333, 73.92633064649999]","[18.517801892012358, 73.92642536200583]",2.584,4.304,,FALSE,,,FALSE,FALSE,561.8,558.8
271,2,Morning Run,4162.5,1681,1718,10.4,Run,Run,0,11924222024,2024-07-19T02:36:45Z,2024-07-19T08:06:45Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51666203700006, 73.92616652883589]","[18.516650553792715, 73.92720714211464]",2.476,3.977,,FALSE,,,FALSE,FALSE,564,558.8
272,2,Morning Run,5052.9,1990,2025,11.5,Run,Run,0,11907084332,2024-07-17T02:13:44Z,2024-07-17T07:43:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51668986491859, 73.92639845609665]","[18.517118599265814, 73.92634623683989]",2.539,4.286,,FALSE,,,FALSE,FALSE,561.8,558.7
273,2,Morning Walk,4812.7,3292,3292,14.7,Walk,Walk,,11898526187,2024-07-16T02:21:50Z,2024-07-16T07:51:50Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519683, 73.928496]","[18.519561, 73.927938]",1.462,3.5,,FALSE,,,FALSE,FALSE,566.5,556.6
274,2,Morning Run,5020.2,1976,2027,13.1,Run,Run,0,11890792796,2024-07-15T02:36:19Z,2024-07-15T08:06:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516890862956643, 73.92657942138612]","[18.51868014782667, 73.928690738976]",2.541,8.464,,FALSE,,,FALSE,FALSE,566.8,555.9
275,2,Morning Run,4523.7,1798,1845,14.8,Run,Run,0,11867095065,2024-07-12T02:20:36Z,2024-07-12T07:50:36Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516608476638794, 73.92618496902287]","[18.518519634380937, 73.92922667786479]",2.516,3.95,,FALSE,,,FALSE,FALSE,567.2,555.8
276,2,Morning Walk,5010.2,3124,3124,15.1,Walk,Walk,,11859064779,2024-07-11T02:09:56Z,2024-07-11T07:39:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519638031721115, 73.92815404571593]","[18.519819332286716, 73.9277202822268]",1.604,3.835,,FALSE,,,FALSE,FALSE,569.5,557.2
277,2,Morning Run,3228.3,1301,1316,8.4,Run,Run,0,11850893068,2024-07-10T02:15:44Z,2024-07-10T07:45:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667419075966, 73.92623635008931]","[18.513611275702715, 73.92744074575603]",2.481,3.616,,FALSE,,,FALSE,FALSE,561.8,558.8
278,2,Morning Run,4052.4,1675,1721,13.1,Run,Run,0,11834522263,2024-07-08T02:32:29Z,2024-07-08T08:02:29Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516682824119925, 73.92615194432437]","[18.51825057528913, 73.9309408608824]",2.419,3.762,,FALSE,,,FALSE,FALSE,567,555.9
279,2,Morning Run,3741.4,1447,1450,10.1,Run,Run,0,11795278432,2024-07-03T02:33:03Z,2024-07-03T08:03:03Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516661198809743, 73.92629032954574]","[18.513908833265305, 73.92775707878172]",2.586,3.976,,FALSE,,,FALSE,FALSE,563.6,558.8
280,2,Morning Run,4277,1686,2197,13.1,Run,Run,0,11779292582,2024-07-01T02:27:44Z,2024-07-01T07:57:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516630856320262, 73.9262212626636]","[18.5185871925205, 73.92893389798701]",2.537,4.158,,FALSE,,,FALSE,FALSE,566.9,555.8
281,2,Morning Run,5382.8,2087,2087,16.1,Run,Run,0,11756706606,2024-06-28T02:08:50Z,2024-06-28T07:38:50Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51689798757434, 73.92696188762784]","[18.519084742292762, 73.92647992819548]",2.579,8.74,,FALSE,,,FALSE,FALSE,566.9,558.5
282,2,Morning Run,5577.9,2246,2264,16.1,Run,Run,0,11740989490,2024-06-26T02:30:46Z,2024-06-26T08:00:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516693972051144, 73.92617952078581]","[18.518600687384605, 73.92827851697803]",2.483,5.03,,FALSE,,,FALSE,FALSE,567.2,555.8
283,2,Night Walk,4183,2983,3019,25.2,Walk,Walk,,11728771766,2024-06-24T15:43:16Z,2024-06-24T21:13:16Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.548099622130394, 73.9362886827439]","[18.519552620127797, 73.92745926976204]",1.402,3.934,,FALSE,,,FALSE,FALSE,560.3,544.7
284,2,Morning Run,5849,1959,2001,14.5,Run,Run,0,11724562475,2024-06-24T02:17:12Z,2024-06-24T07:47:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516699923202395, 73.92623987048864]","[18.518497422337532, 73.92872652970254]",2.986,16.648,,FALSE,,,FALSE,FALSE,566.9,556
